### 2016-07-18 13:10:55.276604113 +0200 CEST Data Acquisition: all 

### [Ard], localTime(us), sensorTime(us), trackerTime(us), distance(mm), accX(g), accY(g), accZ(g), gyrX(gr/s), gyrY(gr/s), gyrZ(gr/s)

[D], 70864,
[D], 35881389,
[D], 126920267,
[Ard], 128021087, 243454624, 0, 267, -0.980713, 0.046875, -0.059082, 1.389313, 1.320611, 0.267176
[Ard], 128023697, 243494144, 0, 265, -0.987549, 0.044189, -0.056152, 1.221374, 1.587786, 0.244275
[Ard], 128029185, 243533664, 0, 266, -0.981445, 0.046143, -0.055908, 1.381679, 1.404580, 0.106870
[Ard], 128035529, 243573184, 0, 266, -0.982910, 0.043457, -0.055420, 1.450382, 1.488550, 0.389313
[Ard], 128038283, 243612704, 0, 265, -0.982666, 0.038818, -0.056885, 1.206107, 1.572519, 0.137405
[Ard], 128045964, 243652224, 0, 266, -0.984131, 0.038086, -0.053955, 1.183206, 1.488550, 0.221374
[Ard], 128048779, 243691744, 0, 266, -0.982178, 0.040527, -0.050537, 1.152672, 1.488550, 0.122137
[Ard], 128051249, 243731264, 0, 267, -0.979248, 0.045166, -0.043457, 1.366412, 1.488550, 0.129771
[Ard], 128129972, 243770784, 0, 265, -0.977783, 0.039307, -0.058350, 1.343511, 1.351145, 0.145038
[Ard], 128152328, 243810312, 0, 266, -0.983887, 0.039795, -0.057373, 1.412214, -0.056885, 1.343511
[Ard], 128172434, 248117984, 0, 266, -0.979248, 0.039795, -0.057373, 1.183206, 1.343511, 0.236641
[Ard], 128177253, 248157504, 0, 266, -0.984375, 0.042969, -0.059082, 1.244275, 1.519084, 0.312977
[Ard], 128210626, 248197024, 0, 266, -0.983887, 0.037109, -0.059814, 1.335878, 1.648855, 0.198473
[Ard], 128213965, 248236544, 0, 266, -0.978516, 0.043701, -0.052979, 1.290076, 1.488550, 0.274809
[Ard], 128240214, 248276064, 0, 266, -0.981445, 0.039551, -0.050049, 1.358779, 1.259542, 0.145038
[Ard], 128249426, 248315584, 0, 267, -0.986084, 0.044922, -0.050293, 1.465649, 1.580153, 0.167939
[Ard], 128298817, 248355104, 0, 265, -0.981934, 0.046631, -0.054199, 1.190840, 1.541985, 0.274809
[Ard], 128360280, 248394624, 0, 267, -0.978760, 0.048828, -0.052002, 1.267176, 1.442748, 0.099237
[Ard], 128380655, 248434144, 0, 265, -0.991211, 0.044434, -0.062744, 1.320611, 1.427481, 0.312977
[Ard], 128419108, 248434144, 0, 265, -0.991211, 0.044434, -0.062744, 1.320611, 1.427481, 0.312977
[Ard], 128428902, 334227832, 0, 280, -0.985840, 0.040527, -0.051514, 1.351145, 1.251908, 0.053435
[Ard], 128483259, 334250876, 0, 280, -0.981934, 0.039551, -0.056641, 1.297710, 1.656489, 0.145038
